country,age,new_user,source,total_pages_visited,converted
US,36,1,Direct,4,0
China,29,1,Direct,8,0
US,45,1,Direct,7,0
UK,20,1,Seo,2,0
UK,28,1,Seo,2,0
US,29,0,Seo,9,0
US,30,1,Seo,8,0
China,34,1,Seo,8,0
US,19,1,Seo,4,0
US,40,0,Direct,4,0
China,31,1,Seo,3,0
China,36,0,Seo,11,0
US,26,1,Ads,3,0
US,49,1,Ads,5,0
US,24,1,Seo,8,0
China,27,1,Ads,11,0
US,18,0,Ads,5,0
US,36,1,Seo,2,0
US,43,0,Ads,7,0
US,27,1,Direct,1,0
US,44,0,Seo,1,0
China,44,1,Ads,1,0
US,35,1,Seo,9,0
Germany,30,1,Direct,6,0
US,37,0,Seo,8,0
China,37,0,Seo,6,0
US,40,0,Seo,1,0
US,30,1,Ads,3,0
US,30,1,Direct,1,0
UK,37,0,Seo,4,0
China,54,0,Direct,3,0
US,27,1,Seo,3,0
UK,23,0,Direct,10,0
China,20,0,Seo,7,0
US,28,1,Ads,6,0
China,23,0,Direct,3,0
US,38,1,Seo,8,0
US,22,0,Ads,4,0
US,19,1,Seo,5,0
US,22,0,Ads,9,0
US,32,0,Direct,6,0
US,51,1,Seo,6,0
US,31,1,Seo,6,0
US,36,1,Seo,8,0
US,51,0,Ads,9,0
US,28,1,Seo,6,0
China,24,0,Ads,11,0
US,50,1,Ads,10,0
US,27,1,Seo,2,0
UK,34,1,Seo,6,0
UK,26,1,Seo,7,0
US,36,1,Ads,3,0
US,31,0,Seo,5,0
US,32,1,Seo,7,0
Germany,40,1,Direct,2,0
China,27,1,Seo,5,0
US,30,1,Ads,6,0
UK,39,1,Seo,5,0
China,28,0,Seo,7,0
US,23,1,Seo,1,0
US,32,1,Seo,9,0
China,30,1,Direct,4,0
China,39,0,Ads,1,0
Germany,39,0,Seo,1,0
China,34,1,Seo,1,0
US,27,1,Ads,9,0
US,32,1,Direct,8,0
Germany,40,1,Seo,3,0
US,40,0,Direct,3,0
China,31,1,Ads,3,0
China,18,0,Direct,1,0
Germany,34,1,Ads,4,0
US,35,1,Seo,5,0
US,39,1,Ads,6,0
US,29,0,Ads,13,1
China,18,1,Seo,7,0
US,32,1,Direct,5,0
US,36,1,Direct,7,0
US,32,0,Ads,1,0
China,19,1,Seo,4,0
China,39,1,Ads,2,0
US,29,1,Seo,4,0
China,34,1,Seo,7,0
UK,54,1,Ads,3,0
China,39,1,Seo,3,0
US,25,1,Ads,2,0
China,21,1,Direct,9,0
US,29,1,Seo,3,0
UK,40,0,Seo,8,0
China,33,0,Direct,11,0
US,35,1,Seo,5,0
Germany,22,1,Ads,10,0
UK,19,1,Direct,4,0
UK,37,1,Ads,4,0
US,24,1,Seo,5,0
China,20,1,Seo,4,0
UK,30,1,Seo,2,0
Germany,34,0,Ads,4,0
China,31,1,Seo,5,0
US,18,1,Seo,5,0
US,43,0,Direct,1,0
UK,50,1,Direct,10,0
US,36,0,Ads,3,0
US,40,1,Ads,14,1
US,29,1,Direct,11,0
UK,36,1,Seo,5,0
US,35,1,Seo,4,0
US,52,0,Direct,3,0
Germany,33,1,Seo,7,0
US,20,1,Ads,5,0
UK,20,1,Seo,7,0
US,20,1,Seo,4,0
US,37,1,Ads,3,0
US,39,0,Ads,5,0
US,24,1,Ads,7,0
China,35,1,Direct,7,0
US,38,1,Seo,2,0
US,33,1,Direct,3,0
UK,21,1,Ads,2,0
US,20,1,Direct,3,0
US,36,1,Direct,7,0
US,19,1,Seo,1,0
US,31,0,Seo,12,0
US,17,1,Ads,6,0
US,28,1,Seo,3,0
US,21,1,Seo,2,0
US,28,1,Ads,7,0
US,25,0,Seo,5,0
US,43,0,Seo,7,0
US,34,1,Ads,1,0
US,55,1,Seo,8,0
US,22,0,Seo,13,1
China,38,0,Seo,5,0
China,29,0,Ads,6,0
US,25,0,Seo,7,0
US,36,0,Ads,7,0
US,48,1,Seo,8,0
US,37,1,Ads,4,0
US,25,1,Ads,2,0
US,34,1,Ads,2,0
China,43,0,Direct,7,0
UK,29,1,Direct,1,0
US,35,0,Ads,3,0
UK,21,1,Direct,6,0
US,25,1,Ads,10,0
US,48,1,Seo,1,0
US,33,0,Ads,1,0
US,22,0,Seo,1,0
China,28,0,Ads,4,0
UK,17,1,Ads,6,0
US,43,1,Direct,3,0
UK,21,0,Seo,2,0
US,21,0,Ads,2,0
China,31,1,Direct,2,0
China,23,1,Direct,6,0
China,28,0,Seo,7,0
US,18,0,Seo,4,0
US,17,1,Ads,6,0
US,22,1,Seo,1,0
US,30,1,Direct,6,0
US,24,1,Seo,3,0
US,32,1,Ads,8,0
US,25,0,Seo,3,0
US,23,0,Direct,7,0
US,34,1,Direct,8,0
Germany,35,0,Seo,9,0
US,23,1,Direct,2,0
UK,32,1,Seo,1,0
US,41,1,Ads,10,0
China,24,0,Seo,10,0
UK,24,1,Direct,3,0
US,23,0,Seo,3,0
China,32,1,Direct,1,0
US,38,0,Seo,8,0
US,30,1,Direct,4,0
China,17,1,Ads,6,0
US,17,1,Seo,11,0
China,38,1,Seo,10,0
China,33,1,Seo,6,0
UK,20,0,Seo,1,0
US,34,1,Ads,2,0
US,34,0,Direct,4,0
US,43,1,Seo,3,0
US,33,1,Direct,5,0
US,35,0,Seo,2,0
US,43,1,Ads,8,0
US,30,0,Seo,5,0
US,25,1,Ads,3,0
US,35,1,Ads,12,0
US,21,1,Seo,16,1
US,35,1,Seo,4,0
US,25,1,Seo,10,0
UK,19,1,Seo,1,0
US,34,0,Direct,2,0
Germany,55,1,Seo,1,0
US,35,1,Direct,4,0
China,39,1,Seo,1,0
US,28,0,Direct,3,0
China,41,1,Seo,4,0
US,21,1,Ads,1,0
US,43,1,Direct,2,0
US,36,1,Seo,3,0
US,22,1,Direct,2,0
UK,28,0,Seo,3,0
US,38,1,Seo,3,0
China,33,1,Seo,4,0
US,17,1,Direct,6,0
US,25,1,Ads,4,0
US,38,1,Direct,2,0
US,30,0,Direct,5,0
UK,26,1,Direct,5,0
US,25,1,Seo,6,0
UK,31,0,Ads,2,0
US,23,1,Seo,6,0
US,38,1,Seo,3,0
US,22,1,Seo,6,0
US,51,1,Seo,7,0
US,33,0,Seo,3,0
US,45,0,Direct,1,0
US,33,1,Direct,3,0
US,38,1,Ads,2,0
US,38,1,Ads,6,0
China,47,1,Seo,3,0
US,20,0,Ads,3,0
Germany,38,1,Seo,18,0
UK,33,0,Ads,5,0
US,25,1,Seo,3,0
UK,20,1,Ads,3,0
US,23,1,Direct,10,0
US,17,0,Seo,13,1
US,28,0,Seo,2,0
UK,31,1,Seo,2,0
US,51,1,Seo,1,0
Germany,33,0,Seo,3,0
China,35,0,Seo,2,0
US,33,0,Direct,5,0
US,38,1,Ads,1,0
UK,39,0,Ads,13,1
US,29,0,Seo,6,0
UK,36,1,Direct,7,0
UK,20,1,Ads,2,0
US,40,0,Seo,2,0
China,21,1,Seo,5,0
US,20,1,Seo,4,0
China,39,0,Seo,1,0
US,41,1,Seo,4,0
US,36,0,Seo,8,0
US,26,1,Seo,6,0
UK,36,1,Direct,4,0
China,28,1,Seo,5,0
China,30,1,Direct,3,0
US,45,1,Direct,3,0
China,47,1,Ads,2,0
UK,42,1,Direct,4,0
US,37,0,Seo,5,0
China,23,0,Seo,4,0
China,27,0,Direct,8,0
China,19,0,Ads,9,0
US,37,0,Seo,10,0
US,35,0,Direct,8,0
China,21,1,Seo,3,0
China,36,0,Direct,3,0
China,23,1,Seo,6,0
US,39,1,Direct,8,0
US,24,0,Seo,1,0
China,24,0,Ads,3,0
Germany,20,0,Seo,22,1
UK,20,0,Direct,1,0
UK,24,1,Seo,6,0
China,41,1,Ads,3,0
China,39,1,Direct,2,0
Germany,26,1,Seo,2,0
US,27,0,Ads,3,0
UK,24,1,Seo,6,0
US,28,1,Seo,2,0
US,29,0,Ads,7,0
China,23,1,Seo,11,0
China,34,1,Seo,1,0
US,39,1,Seo,2,0
US,21,1,Direct,7,0
UK,24,0,Direct,11,0
US,36,1,Seo,4,0
UK,36,0,Seo,1,0
US,26,1,Ads,4,0
China,37,0,Seo,6,0
US,25,1,Direct,1,0
China,29,1,Ads,5,0
China,34,0,Seo,8,0
US,34,0,Ads,9,0
Germany,28,1,Ads,1,0
UK,39,1,Seo,4,0
US,19,0,Seo,4,0
UK,36,1,Seo,3,0
China,26,1,Seo,1,0
US,38,1,Seo,2,0
China,19,0,Seo,1,0
US,27,1,Seo,10,0
US,27,1,Seo,3,0
US,28,1,Ads,1,0
US,38,1,Direct,2,0
China,41,1,Seo,10,0
China,40,0,Seo,9,0
China,30,0,Direct,2,0
US,36,1,Ads,7,0
UK,36,0,Direct,5,0
US,25,1,Direct,6,0
China,29,0,Seo,8,0
US,30,1,Ads,8,0
US,31,0,Ads,3,0
US,23,1,Seo,6,0
US,24,1,Ads,6,0
US,37,1,Direct,6,0
China,34,1,Ads,5,0
China,23,0,Seo,3,0
UK,57,1,Seo,2,0
Germany,19,0,Seo,5,0
US,32,1,Seo,6,0
US,20,0,Direct,4,0
China,39,1,Direct,3,0
US,37,1,Direct,5,0
US,31,0,Ads,21,1
US,22,1,Direct,5,0
UK,21,0,Direct,2,0
US,23,1,Direct,4,0
US,29,1,Seo,1,0
China,37,0,Seo,2,0
US,28,0,Ads,15,1
China,38,1,Seo,1,0
US,23,1,Ads,2,0
UK,33,1,Seo,1,0
UK,31,0,Seo,4,0
US,37,1,Direct,3,0
China,26,1,Ads,1,0
US,34,1,Seo,9,0
US,33,0,Seo,10,0
China,27,1,Ads,7,0
China,24,1,Direct,8,0
US,39,1,Seo,4,0
China,33,1,Ads,4,0
UK,19,1,Seo,1,0
US,21,1,Seo,3,0
China,38,0,Seo,3,0
US,32,1,Direct,3,0
China,43,1,Seo,9,0
US,39,1,Ads,2,0
US,33,1,Direct,6,0
China,30,1,Seo,4,0
US,36,0,Ads,14,1
UK,41,1,Ads,8,0
US,25,1,Seo,8,0
China,28,1,Direct,7,0
US,18,1,Seo,16,1
China,26,1,Ads,6,0
Germany,28,0,Seo,5,0
UK,32,1,Ads,1,0
US,38,1,Seo,7,0
UK,28,1,Seo,16,1
US,22,1,Ads,2,0
US,22,1,Ads,10,0
China,40,0,Direct,3,0
US,32,0,Seo,2,0
US,28,1,Seo,5,0
UK,27,1,Direct,6,0
UK,36,1,Seo,15,0
UK,33,1,Direct,9,0
UK,31,1,Seo,2,0
US,30,1,Seo,4,0
UK,25,0,Seo,6,0
US,40,0,Seo,4,0
US,49,1,Ads,4,0
US,42,1,Ads,8,0
US,28,0,Direct,3,0
US,22,0,Ads,10,1
China,44,0,Seo,2,0
US,46,1,Ads,3,0
US,34,1,Seo,11,0
UK,41,0,Ads,4,0
UK,17,1,Seo,13,1
China,20,0,Direct,5,0
US,43,0,Seo,6,0
US,29,0,Seo,3,0
China,26,1,Ads,7,0
US,26,1,Ads,7,0
UK,17,0,Seo,3,0
US,31,1,Seo,3,0
UK,31,1,Seo,7,0
UK,32,1,Seo,2,0
China,41,0,Seo,2,0
US,21,1,Seo,2,0
US,19,1,Direct,8,0
US,42,1,Seo,3,0
China,27,1,Direct,5,0
China,26,0,Direct,4,0
China,38,1,Seo,8,0
China,34,1,Direct,8,0
US,20,0,Ads,14,0
US,19,1,Direct,3,0
China,32,1,Direct,11,0
US,29,1,Ads,13,1
US,28,0,Ads,1,0
US,36,0,Direct,7,0
US,33,0,Direct,7,0
US,35,1,Ads,8,0
US,20,1,Direct,1,0
China,23,1,Seo,1,0
US,35,1,Direct,4,0
US,31,1,Seo,3,0
US,18,1,Ads,6,0
China,34,1,Ads,5,0
US,29,1,Ads,9,0
US,39,1,Ads,6,0
US,33,0,Direct,6,0
US,45,1,Seo,2,0
US,27,1,Ads,1,0
US,36,1,Ads,7,0
Germany,30,0,Seo,2,0
China,21,1,Direct,6,0
US,40,1,Direct,7,0
US,25,1,Ads,4,0
US,19,0,Ads,10,0
UK,33,1,Seo,1,0
US,21,1,Seo,1,0
China,29,1,Seo,2,0
China,19,1,Direct,6,0
US,28,1,Seo,8,0
UK,32,1,Ads,9,0
US,44,1,Seo,8,0
UK,43,0,Ads,2,0
China,33,1,Seo,7,0
US,35,1,Seo,1,0
China,23,1,Direct,2,0
China,36,0,Direct,2,0
China,32,0,Direct,5,0
China,34,0,Seo,1,0
US,24,0,Seo,3,0
China,21,1,Direct,5,0
US,22,1,Direct,1,0
US,41,0,Seo,3,0
US,19,0,Seo,16,1
US,48,1,Direct,5,0
China,43,1,Direct,8,0
US,32,1,Direct,3,0
UK,34,1,Seo,8,0
US,33,1,Ads,5,0
China,28,1,Ads,3,0
UK,25,1,Seo,3,0
US,26,1,Seo,3,0
US,31,1,Seo,6,0
UK,26,1,Direct,3,0
US,27,0,Direct,7,0
US,35,1,Seo,4,0
US,27,1,Ads,3,0
China,25,1,Direct,2,0
US,36,1,Direct,4,0
China,40,1,Ads,8,0
UK,25,1,Ads,4,0
US,22,1,Seo,3,0
US,22,1,Seo,1,0
China,19,0,Seo,2,0
US,30,1,Seo,5,0
China,19,1,Seo,5,0
UK,30,1,Seo,4,0
US,31,1,Direct,3,0
US,33,0,Direct,3,0
China,31,1,Direct,3,0
Germany,43,1,Seo,2,0
US,31,1,Seo,1,0
US,46,0,Seo,5,0
US,31,1,Seo,3,0
US,20,1,Seo,3,0
UK,19,0,Ads,1,0
US,22,0,Direct,12,0
US,30,1,Direct,8,0
China,32,1,Seo,1,0
US,25,1,Ads,6,0
US,25,1,Seo,6,0
US,42,1,Direct,5,0
China,24,1,Direct,5,0
US,34,1,Direct,4,0
UK,23,1,Seo,13,0
US,31,1,Direct,10,0
China,17,0,Direct,1,0
US,36,0,Seo,17,1
China,53,0,Direct,5,0
US,31,0,Seo,2,0
UK,26,1,Seo,5,0
US,17,1,Direct,3,0
US,21,0,Ads,8,0
US,47,0,Direct,1,0
China,34,1,Seo,5,0
China,20,1,Seo,3,0
US,39,1,Seo,1,0
Germany,23,0,Seo,10,0
US,26,1,Seo,3,0
China,43,1,Ads,2,0
US,34,1,Ads,12,0
US,24,1,Ads,5,0
US,37,1,Seo,10,0
UK,27,0,Seo,4,0
China,38,0,Seo,2,0
US,36,1,Seo,2,0
US,44,0,Seo,2,0
China,48,0,Direct,2,0
US,35,1,Seo,2,0
US,31,1,Seo,6,0
China,27,1,Seo,6,0
China,17,1,Seo,10,0
Germany,43,1,Seo,12,0
US,28,1,Direct,8,0
US,35,1,Direct,5,0
US,39,1,Ads,6,0
China,28,0,Ads,5,0
UK,30,1,Seo,4,0
US,29,1,Seo,7,0
US,42,1,Ads,2,0
China,25,1,Ads,5,0
China,48,1,Seo,6,0
UK,42,0,Seo,4,0
US,63,0,Direct,3,0
US,36,0,Direct,5,0
US,23,0,Ads,7,0
US,19,1,Seo,1,0
US,20,0,Seo,5,0
UK,43,0,Direct,6,0
China,26,1,Seo,7,0
China,26,1,Seo,6,0
US,26,0,Ads,2,0
US,20,1,Direct,11,0
Germany,21,1,Direct,1,0
Germany,40,0,Seo,6,0
US,35,1,Seo,5,0
US,23,1,Seo,1,0
US,26,0,Seo,2,0
China,23,0,Seo,7,0
US,18,0,Seo,5,0
US,40,0,Direct,4,0
UK,42,1,Seo,5,0
US,20,0,Ads,10,1
UK,45,1,Ads,3,0
US,30,1,Seo,7,0
US,40,1,Ads,3,0
US,28,1,Direct,1,0
US,17,0,Seo,3,0
UK,30,1,Seo,2,0
US,53,1,Seo,6,0
China,31,1,Seo,1,0
US,43,1,Seo,4,0
China,38,1,Seo,4,0
China,37,1,Ads,1,0
US,29,0,Ads,3,0
China,26,0,Ads,1,0
US,24,0,Seo,7,0
US,22,1,Ads,2,0
US,28,1,Seo,7,0
UK,27,1,Seo,3,0
US,28,1,Seo,6,0
US,34,1,Ads,5,0
US,35,0,Seo,8,0
China,22,0,Ads,5,0
US,26,1,Seo,6,0
UK,40,1,Direct,1,0
China,51,0,Seo,8,0
US,44,0,Seo,6,0
US,37,1,Seo,5,0
US,20,1,Seo,2,0
Germany,17,1,Seo,6,0
US,20,0,Ads,2,0
US,29,0,Seo,6,0
Germany,34,0,Seo,2,0
UK,29,1,Seo,1,0
UK,21,1,Ads,3,0
China,45,0,Seo,2,0
US,37,0,Seo,3,0
US,21,1,Direct,6,0
China,23,1,Direct,1,0
US,33,1,Ads,6,0
US,30,1,Seo,2,0
US,35,1,Direct,4,0
China,25,1,Direct,4,0
UK,38,1,Direct,1,0
US,30,1,Direct,6,0
US,38,0,Ads,4,0
China,40,0,Ads,7,0
US,27,1,Seo,2,0
US,22,0,Seo,5,0
China,35,0,Seo,2,0
US,47,0,Ads,4,0
UK,26,1,Seo,7,0
US,26,1,Seo,1,0
China,23,0,Ads,5,0
China,36,0,Seo,1,0
China,17,0,Ads,4,0
US,17,0,Direct,6,0
US,26,1,Direct,4,0
China,29,1,Seo,1,0
US,51,1,Seo,4,0
China,44,1,Seo,2,0
US,37,1,Direct,1,0
China,19,0,Direct,5,0
China,26,0,Ads,4,0
China,35,0,Seo,3,0
US,34,1,Seo,3,0
US,21,1,Ads,4,0
US,26,0,Seo,6,0
US,24,1,Seo,2,0
US,29,1,Seo,2,0
China,25,0,Seo,1,0
US,37,1,Direct,9,0
US,50,0,Seo,1,0
US,18,1,Seo,1,0
UK,27,1,Seo,7,0
US,17,1,Direct,8,0
UK,34,0,Ads,6,0
US,28,1,Direct,3,0
US,44,0,Direct,5,0
US,34,1,Direct,9,0
UK,17,0,Seo,5,0
US,27,0,Seo,1,0
China,28,1,Direct,9,0
Germany,37,1,Ads,5,0
US,17,0,Ads,1,0
UK,29,1,Seo,1,0
UK,38,1,Seo,6,0
UK,33,1,Direct,1,0
US,25,1,Ads,2,0
US,20,0,Seo,4,0
US,28,1,Direct,6,0
UK,28,0,Direct,6,0
US,44,0,Ads,1,0
US,38,1,Ads,9,0
UK,59,0,Direct,2,0
UK,26,1,Ads,2,0
US,53,1,Seo,3,0
US,24,0,Direct,6,0
US,24,0,Seo,23,1
UK,37,1,Seo,6,0
US,40,1,Ads,8,0
China,33,1,Seo,5,0
UK,31,0,Ads,4,0
US,33,0,Ads,4,0
US,22,1,Direct,7,0
China,23,0,Seo,2,0
US,26,1,Ads,1,0
US,21,1,Seo,3,0
Germany,28,1,Ads,8,0
US,39,1,Ads,5,0
China,29,1,Seo,3,0
China,22,1,Seo,3,0
China,24,1,Direct,6,0
UK,34,1,Seo,4,0
UK,40,0,Direct,5,0
China,23,1,Ads,5,0
UK,43,0,Ads,1,0
US,34,1,Seo,1,0
US,23,1,Seo,6,0
US,35,1,Seo,2,0
China,40,0,Seo,9,0
UK,29,1,Ads,6,0
China,26,1,Seo,11,0
China,33,0,Ads,2,0
Germany,18,1,Ads,7,0
US,36,0,Ads,3,0
China,21,1,Ads,3,0
US,27,1,Seo,6,0
US,33,0,Direct,6,0
US,21,0,Seo,5,0
US,22,1,Ads,2,0
US,25,1,Ads,5,0
Germany,36,1,Seo,9,0
US,52,1,Ads,4,0
US,39,1,Seo,6,0
US,30,0,Seo,9,0
US,40,1,Ads,5,0
US,46,0,Ads,1,0
China,31,1,Seo,8,0
US,29,0,Seo,5,0
US,29,1,Seo,3,0
US,25,0,Ads,2,0
US,44,0,Ads,8,0
US,22,0,Ads,11,0
US,20,1,Seo,2,0
Germany,38,1,Ads,3,0
US,27,0,Ads,15,1
Germany,42,1,Ads,2,0
US,27,1,Ads,7,0
China,48,1,Seo,2,0
UK,30,1,Seo,3,0
China,31,1,Seo,3,0
US,46,1,Direct,1,0
UK,21,0,Seo,2,0
China,42,1,Ads,3,0
China,29,1,Seo,8,0
UK,22,1,Direct,7,0
UK,33,1,Ads,2,0
US,28,1,Direct,7,0
US,33,1,Direct,10,1
US,18,1,Seo,6,0
China,25,0,Direct,10,0
US,50,1,Seo,2,0
US,36,1,Seo,5,0
China,45,0,Direct,2,0
China,30,0,Direct,3,0
China,51,1,Seo,6,0
China,22,1,Seo,3,0
China,32,0,Direct,11,0
US,27,1,Seo,6,0
China,51,1,Seo,2,0
US,28,1,Seo,13,0
US,43,1,Seo,6,0
UK,27,0,Direct,8,0
UK,35,0,Ads,9,0
US,21,1,Seo,3,0
US,27,1,Ads,7,0
UK,33,1,Ads,8,0
UK,44,1,Ads,11,0
US,29,0,Direct,9,0
US,20,1,Seo,19,1
US,43,1,Seo,4,0
China,52,1,Ads,5,0
China,24,1,Seo,9,0
US,35,1,Direct,6,0
UK,25,1,Direct,6,0
US,36,1,Direct,4,0
UK,32,1,Ads,1,0
China,17,1,Seo,11,0
UK,30,1,Seo,20,1
UK,46,1,Seo,8,0
China,18,1,Ads,6,0
US,46,1,Direct,2,0
China,30,0,Seo,4,0
China,35,1,Seo,2,0
US,18,1,Ads,2,0
UK,25,1,Seo,4,0
China,30,1,Seo,3,0
China,32,1,Ads,2,0
US,24,1,Seo,3,0
US,40,0,Seo,7,0
UK,28,1,Seo,12,0
US,36,1,Direct,13,0
US,28,1,Ads,3,0
UK,23,1,Seo,3,0
China,41,0,Direct,8,0
UK,32,1,Direct,2,0
US,20,1,Seo,5,0
China,26,1,Seo,6,0
US,22,1,Seo,1,0
US,34,1,Ads,5,0
UK,45,1,Direct,7,0
US,20,0,Seo,7,0
US,22,1,Seo,2,0
US,37,1,Seo,7,0
US,42,1,Seo,1,0
UK,21,1,Ads,7,0
US,47,1,Seo,1,0
China,34,1,Direct,2,0
China,19,0,Seo,1,0
US,30,0,Seo,6,0
UK,33,1,Direct,6,0
US,29,1,Direct,7,0
US,44,1,Ads,4,0
US,45,0,Ads,5,0
UK,38,1,Ads,6,0
US,28,1,Seo,4,0
Germany,50,1,Seo,2,0
China,21,1,Seo,2,0
US,23,0,Seo,4,0
US,41,0,Ads,1,0
US,45,0,Ads,6,0
UK,23,1,Ads,3,0
US,25,1,Ads,5,0
US,43,1,Seo,12,0
China,24,1,Ads,5,0
US,34,0,Seo,4,0
US,29,1,Direct,6,0
UK,28,1,Seo,6,0
US,47,0,Direct,5,0
China,20,1,Ads,3,0
UK,51,1,Direct,7,0
US,27,1,Seo,6,0
Germany,43,1,Direct,6,0
China,29,1,Seo,5,0
Germany,24,1,Seo,5,0
US,23,1,Direct,10,0
UK,39,1,Seo,2,0
US,34,1,Seo,4,0
US,17,1,Ads,3,0
US,31,0,Ads,6,0
US,35,1,Ads,5,0
US,24,1,Ads,1,0
US,24,1,Seo,1,0
China,34,0,Seo,5,0
US,17,1,Seo,11,0
China,40,1,Ads,7,0
UK,39,1,Ads,9,0
US,28,0,Seo,11,0
China,27,1,Seo,6,0
UK,32,1,Ads,2,0
US,31,1,Seo,12,0
UK,26,1,Ads,2,0
UK,35,1,Direct,6,0
US,19,0,Seo,6,0
UK,25,1,Ads,7,0
China,39,1,Ads,6,0
China,22,0,Ads,2,0
China,40,1,Seo,2,0
China,31,1,Direct,1,0
China,33,1,Seo,4,0
China,40,0,Direct,1,0
UK,19,1,Direct,2,0
China,22,1,Seo,9,0
US,37,0,Direct,9,0
UK,34,0,Ads,1,0
US,29,1,Ads,6,0
China,34,0,Seo,6,0
China,31,1,Seo,4,0
UK,20,1,Seo,3,0
US,32,0,Seo,8,0
US,26,1,Seo,9,0
UK,29,0,Direct,19,1
US,27,1,Seo,5,0
US,35,0,Seo,10,0
US,21,1,Seo,7,0
China,33,1,Seo,2,0
China,20,1,Seo,6,0
China,35,1,Ads,2,0
China,29,1,Seo,4,0
China,23,1,Seo,4,0
US,23,0,Direct,5,0
China,38,0,Ads,7,0
US,30,1,Seo,12,0
China,36,1,Seo,1,0
US,28,1,Seo,8,0
US,26,1,Seo,8,0
China,29,1,Seo,9,0
China,18,1,Ads,5,0
US,20,1,Ads,3,0
China,28,0,Seo,7,0
China,35,1,Ads,6,0
US,20,1,Direct,2,0
US,24,1,Seo,3,0
China,35,1,Ads,2,0
US,35,1,Seo,10,0
UK,23,0,Seo,10,1
US,23,1,Direct,1,0
US,27,1,Ads,5,0
US,26,1,Direct,11,0
UK,40,1,Seo,3,0
China,36,1,Seo,8,0
Germany,34,1,Ads,7,0
US,37,1,Ads,5,0
US,28,1,Seo,4,0
US,31,1,Ads,4,0
US,21,1,Seo,3,0
Germany,17,1,Ads,7,0
US,18,1,Seo,5,0
US,20,0,Ads,8,0
US,22,0,Seo,10,0
China,23,1,Ads,1,0
US,49,0,Ads,3,0
US,21,1,Seo,11,0
US,21,1,Ads,8,0
UK,21,1,Ads,7,0
US,51,1,Direct,4,0
US,18,0,Seo,6,0
US,40,0,Seo,5,0
US,32,0,Ads,19,1
US,41,1,Seo,4,0
US,42,0,Seo,2,0
UK,23,0,Seo,1,0
UK,31,1,Direct,1,0
US,25,1,Ads,4,0
US,29,1,Seo,7,0
China,29,1,Seo,6,0
UK,41,1,Direct,2,0
UK,28,1,Direct,1,0
UK,27,0,Ads,9,0
China,29,0,Ads,2,0
US,21,1,Direct,7,0
US,51,0,Seo,4,0
China,29,1,Ads,2,0
US,30,1,Seo,5,0
China,40,1,Ads,1,0
US,41,1,Seo,4,0
US,43,1,Seo,3,0
US,36,0,Seo,4,0
China,34,1,Seo,3,0
US,34,0,Seo,3,0
China,20,0,Direct,2,0
China,29,1,Seo,8,0
China,44,1,Ads,1,0
US,38,0,Ads,3,0
China,35,1,Ads,2,0
US,29,0,Seo,1,0
US,32,0,Ads,3,0
Germany,25,1,Seo,2,0
US,37,0,Seo,2,0
US,32,1,Seo,10,0
US,45,1,Direct,3,0
China,20,1,Seo,4,0
China,33,1,Direct,7,0
US,24,0,Direct,7,0
China,37,0,Seo,3,0
US,32,1,Seo,5,0
China,39,1,Ads,4,0
US,41,1,Ads,7,0
UK,26,0,Seo,1,0
UK,31,1,Seo,3,0
US,18,1,Seo,4,0
China,25,0,Direct,2,0
US,20,1,Direct,4,0
US,38,1,Seo,3,0
US,19,1,Ads,3,0
US,24,1,Ads,4,0
UK,22,1,Seo,4,0
UK,20,1,Seo,8,1
US,42,1,Seo,11,0
UK,31,1,Seo,16,1
China,34,1,Direct,3,0
US,36,0,Seo,3,0
UK,40,1,Seo,8,0
US,26,1,Seo,4,0
US,23,0,Seo,3,0
US,36,1,Direct,4,0
China,25,0,Seo,1,0
China,55,1,Seo,1,0
China,28,1,Ads,3,0
US,27,1,Seo,5,0
US,27,1,Seo,10,0
UK,34,0,Seo,5,0
US,29,0,Seo,9,0
US,33,0,Direct,7,0
China,40,1,Seo,10,0
US,37,1,Seo,1,0
US,29,0,Ads,3,0
China,39,0,Seo,6,0
China,30,0,Seo,3,0
US,37,1,Ads,5,0
US,27,0,Seo,2,0
Germany,38,0,Ads,2,0
UK,32,1,Seo,9,0
US,28,0,Direct,4,0
US,41,1,Ads,1,0
UK,46,1,Seo,2,0
UK,22,1,Seo,4,0
US,35,1,Direct,2,0
China,20,1,Seo,1,0
Germany,25,1,Ads,7,0
US,17,1,Direct,1,0
China,23,1,Ads,11,0
US,19,0,Ads,20,1
China,40,0,Seo,4,0
US,27,1,Direct,9,0
China,36,1,Ads,3,0
US,34,1,Seo,3,0
US,50,1,Seo,2,0
US,20,1,Seo,5,0
UK,20,1,Direct,5,0
UK,33,1,Direct,4,0
China,30,0,Seo,1,0
China,29,0,Seo,4,0
US,33,1,Ads,2,0
US,31,1,Ads,9,0
US,19,1,Direct,2,0
US,28,1,Seo,2,0
US,45,1,Ads,1,0
US,24,1,Direct,7,0
China,29,1,Direct,3,0
US,20,0,Direct,1,0
US,38,1,Seo,11,0
US,34,1,Direct,7,0
UK,30,1,Ads,4,0
US,30,0,Seo,1,0
US,26,1,Seo,7,0
China,31,1,Direct,6,0
US,23,0,Ads,8,0
US,28,1,Direct,4,0
US,28,0,Ads,1,0
US,34,1,Seo,3,0
US,34,0,Seo,1,0
US,39,0,Seo,5,0
US,44,1,Direct,6,0
